,pipeline,signal,end-to-end,stand-alone
934,dense_autoencoder,synthetic_9,1217.199478,808.1893580000001
935,dense_autoencoder,synthetic_90,1060.229748,4267.4629270000005
936,dense_autoencoder,synthetic_91,1040.3508539999998,845.1736960000001
937,dense_autoencoder,synthetic_92,871.157825,3664.4518390000003
938,dense_autoencoder,synthetic_93,880.692089,1055.119779
939,dense_autoencoder,synthetic_94,915.379111,1720.457093
940,dense_autoencoder,synthetic_95,798.1072059999997,1257.544911
941,dense_autoencoder,synthetic_96,889.8568849999997,789.4100000000001
942,dense_autoencoder,synthetic_97,550.4586,1308.702431
943,dense_autoencoder,synthetic_98,754.090142,1037.625025
944,dense_autoencoder,synthetic_99,760.524858,1697.659643
945,lstm_autoencoder,A-1,3652.3027340000003,3229.8689649999997
946,lstm_autoencoder,A-2,6714.058025,883.058617
947,lstm_autoencoder,A-3,2681.43046,1028.116154
948,lstm_autoencoder,A-4,5061.478072,1046.165101
949,lstm_autoencoder,A-5,1443.422249,906.0375670000001
950,lstm_autoencoder,A-6,2326.624645,848.9104520000001
951,lstm_autoencoder,A-7,3666.138693,1086.3832340000001
952,lstm_autoencoder,A-8,2773.860361,856.021403
953,lstm_autoencoder,A-9,3539.1259999999997,3617.0243470000005
954,lstm_autoencoder,A3Benchmark-TS1,2181.480943,1072.3688189999998
955,lstm_autoencoder,A3Benchmark-TS10,1163.1028789999998,899.7116300000001
956,lstm_autoencoder,A3Benchmark-TS100,1159.0151859999999,971.967666
957,lstm_autoencoder,A3Benchmark-TS11,1204.9816130000004,1357.321844
958,lstm_autoencoder,A3Benchmark-TS12,1686.682448,1792.2044199999998
959,lstm_autoencoder,A3Benchmark-TS13,1368.862204,1568.334306
960,lstm_autoencoder,A3Benchmark-TS14,1340.344175,668.0155030000001
961,lstm_autoencoder,A3Benchmark-TS15,1359.947381,1612.882528
962,lstm_autoencoder,A3Benchmark-TS16,2363.41496,869.429588
963,lstm_autoencoder,A3Benchmark-TS17,1147.458211,1084.547672
964,lstm_autoencoder,A3Benchmark-TS18,1413.30349,1121.588241
965,lstm_autoencoder,A3Benchmark-TS19,1035.803359,918.4205320000001
966,lstm_autoencoder,A3Benchmark-TS2,3068.097796,1300.450183
967,lstm_autoencoder,A3Benchmark-TS20,1061.302147,1214.7695469999999
968,lstm_autoencoder,A3Benchmark-TS21,1569.8808609999999,866.343936
969,lstm_autoencoder,A3Benchmark-TS22,901.7664269999999,898.1607549999999
970,lstm_autoencoder,A3Benchmark-TS23,1372.53687,838.714862
971,lstm_autoencoder,A3Benchmark-TS24,3040.586205,835.698028
972,lstm_autoencoder,A3Benchmark-TS25,1364.126314,1080.857274
973,lstm_autoencoder,A3Benchmark-TS26,1596.72426,1367.793067
974,lstm_autoencoder,A3Benchmark-TS27,735.257678,2770.4563639999997
975,lstm_autoencoder,A3Benchmark-TS28,2456.394366,1045.4861079999998
976,lstm_autoencoder,A3Benchmark-TS29,1259.030622,1029.3116499999999
977,lstm_autoencoder,A3Benchmark-TS3,1797.397437,2597.142616
978,lstm_autoencoder,A3Benchmark-TS30,1864.477585,1127.974942
979,lstm_autoencoder,A3Benchmark-TS31,2221.5436640000007,1426.243513
980,lstm_autoencoder,A3Benchmark-TS32,2247.960348,1887.1133179999997
981,lstm_autoencoder,A3Benchmark-TS33,1328.5583179999999,978.1329470000001
982,lstm_autoencoder,A3Benchmark-TS34,1149.220052,1112.840209
983,lstm_autoencoder,A3Benchmark-TS35,1713.1346420000002,2180.9576039999997
984,lstm_autoencoder,A3Benchmark-TS36,952.548324,1613.2432370000001
985,lstm_autoencoder,A3Benchmark-TS37,913.526005,4056.519049
986,lstm_autoencoder,A3Benchmark-TS38,868.111829,1104.730052
987,lstm_autoencoder,A3Benchmark-TS39,1027.747247,896.930191
988,lstm_autoencoder,A3Benchmark-TS4,1453.1975009999999,1168.408031
989,lstm_autoencoder,A3Benchmark-TS40,1215.831955,1346.609479
990,lstm_autoencoder,A3Benchmark-TS41,961.7765109999999,905.181808
991,lstm_autoencoder,A3Benchmark-TS42,2050.673565,462.28781000000004
992,lstm_autoencoder,A3Benchmark-TS43,1566.627796,969.268689
993,lstm_autoencoder,A3Benchmark-TS44,846.229066,5094.406955
994,lstm_autoencoder,A3Benchmark-TS45,1317.307668,1072.4252649999999
995,lstm_autoencoder,A3Benchmark-TS46,1355.9751039999999,1302.3168699999999
996,lstm_autoencoder,A3Benchmark-TS47,886.551366,2002.017061
997,lstm_autoencoder,A3Benchmark-TS48,1297.61582,793.8384149999999
998,lstm_autoencoder,A3Benchmark-TS49,1054.078436,1370.031002
999,lstm_autoencoder,A3Benchmark-TS5,1391.691836,1378.076544
1000,lstm_autoencoder,A3Benchmark-TS50,1368.5978929999999,2178.732785
1001,lstm_autoencoder,A3Benchmark-TS51,1346.816361,733.059313
1002,lstm_autoencoder,A3Benchmark-TS52,1533.171532,943.510092
1003,lstm_autoencoder,A3Benchmark-TS53,1188.78608,1274.30698
1004,lstm_autoencoder,A3Benchmark-TS54,2120.521011,1205.129459
1005,lstm_autoencoder,A3Benchmark-TS55,1403.525276,1142.7628869999999
1006,lstm_autoencoder,A3Benchmark-TS56,1126.3866039999998,999.80499
1007,lstm_autoencoder,A3Benchmark-TS57,1028.966862,1564.4001200000002
1008,lstm_autoencoder,A3Benchmark-TS58,1340.925161,821.755109
1009,lstm_autoencoder,A3Benchmark-TS59,1387.47202,1153.091726
1010,lstm_autoencoder,A3Benchmark-TS6,1192.5126380000004,1065.001464
1011,lstm_autoencoder,A3Benchmark-TS60,1092.354966,2901.5485389999994
1012,lstm_autoencoder,A3Benchmark-TS61,1620.343609,1277.866476
1013,lstm_autoencoder,A3Benchmark-TS62,1260.916524,1020.8750749999999
1014,lstm_autoencoder,A3Benchmark-TS63,1236.7506779999999,1450.3379769999997
1015,lstm_autoencoder,A3Benchmark-TS64,1026.5040789999996,2167.088034
1016,lstm_autoencoder,A3Benchmark-TS65,2360.668789,1351.88354
1017,lstm_autoencoder,A3Benchmark-TS66,948.685816,1168.215506
1018,lstm_autoencoder,A3Benchmark-TS67,1081.6415470000004,1362.3668830000001
1019,lstm_autoencoder,A3Benchmark-TS68,998.9616050000001,1315.000458
1020,lstm_autoencoder,A3Benchmark-TS69,1217.187621,1143.7190190000001
1021,lstm_autoencoder,A3Benchmark-TS7,1719.852769,1715.3438460000002
1022,lstm_autoencoder,A3Benchmark-TS70,1360.740093,1628.494297
1023,lstm_autoencoder,A3Benchmark-TS71,1360.432282,1138.864607
1024,lstm_autoencoder,A3Benchmark-TS72,1379.621652,1802.629557
1025,lstm_autoencoder,A3Benchmark-TS73,1169.1092310000001,818.8261630000001
1026,lstm_autoencoder,A3Benchmark-TS74,1629.0521210000006,2991.401619
1027,lstm_autoencoder,A3Benchmark-TS75,1567.6824689999999,2816.488666
1028,lstm_autoencoder,A3Benchmark-TS76,978.3520980000001,1160.2217679999999
1029,lstm_autoencoder,A3Benchmark-TS77,1433.9710220000006,739.662915
1030,lstm_autoencoder,A3Benchmark-TS78,1325.640689,1190.7296529999999
1031,lstm_autoencoder,A3Benchmark-TS79,1666.946563,1566.706665
1032,lstm_autoencoder,A3Benchmark-TS8,1084.909236,2105.030805
1033,lstm_autoencoder,A3Benchmark-TS80,1115.8207289999998,936.6513249999999
1034,lstm_autoencoder,A3Benchmark-TS81,1290.479911,833.5906620000001
1035,lstm_autoencoder,A3Benchmark-TS82,1374.289023,925.006087
1036,lstm_autoencoder,A3Benchmark-TS83,1124.502213,1117.306722
1037,lstm_autoencoder,A3Benchmark-TS84,1158.801265,964.523023
1038,lstm_autoencoder,A3Benchmark-TS85,1571.21216,919.333537
1039,lstm_autoencoder,A3Benchmark-TS86,2109.666826,1036.847255
1040,lstm_autoencoder,A3Benchmark-TS87,1279.365673,984.5834439999999
1041,lstm_autoencoder,A3Benchmark-TS88,1041.738798,1097.357179
1042,lstm_autoencoder,A3Benchmark-TS89,1004.625241,1568.2370270000001
1043,lstm_autoencoder,A3Benchmark-TS9,1421.718121,1389.999538
1044,lstm_autoencoder,A3Benchmark-TS90,1152.287292,976.8964940000001
1045,lstm_autoencoder,A3Benchmark-TS91,1528.973889,1223.42616
1046,lstm_autoencoder,A3Benchmark-TS92,1311.76788,1066.495945
1047,lstm_autoencoder,A3Benchmark-TS93,1190.291162,2413.844278
1048,lstm_autoencoder,A3Benchmark-TS94,1051.7785820000001,1170.338155
1049,lstm_autoencoder,A3Benchmark-TS95,1358.660377,731.420466
1050,lstm_autoencoder,A3Benchmark-TS96,1354.365199,1285.347909
1051,lstm_autoencoder,A3Benchmark-TS97,1017.4878,603.219188
1052,lstm_autoencoder,A3Benchmark-TS98,971.3234570000001,4189.94903
1053,lstm_autoencoder,A3Benchmark-TS99,1030.7890439999999,811.599015
1054,lstm_autoencoder,A4Benchmark-TS1,857.00626,4042.0334189999994
1055,lstm_autoencoder,A4Benchmark-TS10,2309.6028109999997,877.0828280000001
1056,lstm_autoencoder,A4Benchmark-TS100,1641.975972,1452.6695789999999
1057,lstm_autoencoder,A4Benchmark-TS11,1133.24491,1431.808839
1058,lstm_autoencoder,A4Benchmark-TS12,947.216415,1636.780232
1059,lstm_autoencoder,A4Benchmark-TS13,1271.861738,1300.542055
1060,lstm_autoencoder,A4Benchmark-TS14,887.771233,1595.263459
1061,lstm_autoencoder,A4Benchmark-TS15,1172.916324,3384.684753
1062,lstm_autoencoder,A4Benchmark-TS16,1584.666943,2570.9621469999997
1063,lstm_autoencoder,A4Benchmark-TS17,1334.718019,2189.300488
1064,lstm_autoencoder,A4Benchmark-TS18,2451.773523,1130.251866
1065,lstm_autoencoder,A4Benchmark-TS19,1100.909524,1157.58658
1066,lstm_autoencoder,A4Benchmark-TS2,1227.8239740000001,881.119696
1067,lstm_autoencoder,A4Benchmark-TS20,1228.643025,1158.314662
1068,lstm_autoencoder,A4Benchmark-TS21,1320.236151,1630.2631459999998
1069,lstm_autoencoder,A4Benchmark-TS22,1744.4829320000001,4088.5875519999995
1070,lstm_autoencoder,A4Benchmark-TS23,886.6623179999997,979.3034089999999
1071,lstm_autoencoder,A4Benchmark-TS24,1180.40155,3664.958823
1072,lstm_autoencoder,A4Benchmark-TS25,1227.039082,2588.9263809999998
1073,lstm_autoencoder,A4Benchmark-TS26,2269.884696,7461.7603500000005
1074,lstm_autoencoder,A4Benchmark-TS27,1432.713251,902.341713
1075,lstm_autoencoder,A4Benchmark-TS28,2005.609688,2244.87541
1076,lstm_autoencoder,A4Benchmark-TS29,1079.935959,855.0224890000002
1077,lstm_autoencoder,A4Benchmark-TS3,1357.47956,1227.804102
1078,lstm_autoencoder,A4Benchmark-TS30,1349.775284,1231.351147
1079,lstm_autoencoder,A4Benchmark-TS31,735.404918,2896.311337
1080,lstm_autoencoder,A4Benchmark-TS32,1067.811813,1147.307382
1081,lstm_autoencoder,A4Benchmark-TS33,976.777026,942.041356
1082,lstm_autoencoder,A4Benchmark-TS34,1637.668835,1087.2433039999999
1083,lstm_autoencoder,A4Benchmark-TS35,1224.4637,970.823519
1084,lstm_autoencoder,A4Benchmark-TS36,744.246444,2087.983912
1085,lstm_autoencoder,A4Benchmark-TS37,1146.662309,1002.7798399999999
1086,lstm_autoencoder,A4Benchmark-TS38,1075.066736,968.465727
1087,lstm_autoencoder,A4Benchmark-TS39,3043.4106079999997,973.041411
1088,lstm_autoencoder,A4Benchmark-TS4,1331.599012,1798.557208
1089,lstm_autoencoder,A4Benchmark-TS40,1354.4917039999998,1990.527796
1090,lstm_autoencoder,A4Benchmark-TS41,1609.669716,1419.3995439999999
1091,lstm_autoencoder,A4Benchmark-TS42,658.103002,2821.332045
1092,lstm_autoencoder,A4Benchmark-TS43,1254.342147,1526.163343
1093,lstm_autoencoder,A4Benchmark-TS44,2462.795036,4626.686216
1094,lstm_autoencoder,A4Benchmark-TS45,910.755099,3229.8695580000003
1095,lstm_autoencoder,A4Benchmark-TS46,1021.5103630000001,6708.435791
1096,lstm_autoencoder,A4Benchmark-TS47,1728.930457,1209.0863969999998
1097,lstm_autoencoder,A4Benchmark-TS48,1135.3511740000001,1211.550451
1098,lstm_autoencoder,A4Benchmark-TS49,2307.478059,1327.392251
1099,lstm_autoencoder,A4Benchmark-TS5,2460.093568,1466.677279
1100,lstm_autoencoder,A4Benchmark-TS50,1100.323353,3909.2115549999994
1101,lstm_autoencoder,A4Benchmark-TS51,1466.820134,1319.549735
1102,lstm_autoencoder,A4Benchmark-TS52,2128.781077,1259.9998409999998
1103,lstm_autoencoder,A4Benchmark-TS53,1564.217335,2731.623459
1104,lstm_autoencoder,A4Benchmark-TS54,3066.539298,1872.378514
1105,lstm_autoencoder,A4Benchmark-TS55,1511.152347,1342.9379159999999
1106,lstm_autoencoder,A4Benchmark-TS56,1086.836289,2204.657103
1107,lstm_autoencoder,A4Benchmark-TS57,3064.697698,1081.310027
1108,lstm_autoencoder,A4Benchmark-TS58,1472.027726,1074.425853
1109,lstm_autoencoder,A4Benchmark-TS59,1422.138697,1395.340587
1110,lstm_autoencoder,A4Benchmark-TS6,3053.80572,1039.147693
1111,lstm_autoencoder,A4Benchmark-TS60,796.603959,4398.993804
1112,lstm_autoencoder,A4Benchmark-TS61,1106.476639,1016.537997
1113,lstm_autoencoder,A4Benchmark-TS62,672.571006,850.323296
1114,lstm_autoencoder,A4Benchmark-TS63,2253.141772,4254.9775580000005
1115,lstm_autoencoder,A4Benchmark-TS64,1171.859276,1231.6252799999997
1116,lstm_autoencoder,A4Benchmark-TS65,1303.256351,1494.717575
1117,lstm_autoencoder,A4Benchmark-TS66,1318.858507,878.967073
1118,lstm_autoencoder,A4Benchmark-TS67,1162.04885,1641.2605239999998
1119,lstm_autoencoder,A4Benchmark-TS68,1800.3602309999999,1321.8091009999998
1120,lstm_autoencoder,A4Benchmark-TS69,1349.202283,1139.047628
1121,lstm_autoencoder,A4Benchmark-TS7,956.110725,1254.0055
1122,lstm_autoencoder,A4Benchmark-TS70,1470.082534,1115.299435
1123,lstm_autoencoder,A4Benchmark-TS71,856.2199710000001,996.3713340000002
1124,lstm_autoencoder,A4Benchmark-TS72,1432.336146,1617.0952320000001
1125,lstm_autoencoder,A4Benchmark-TS73,1051.756683,1742.345093
1126,lstm_autoencoder,A4Benchmark-TS74,1368.10645,1049.2942639999999
1127,lstm_autoencoder,A4Benchmark-TS75,2096.853022,1860.0376460000002
1128,lstm_autoencoder,A4Benchmark-TS76,1750.1369530000006,975.167453
1129,lstm_autoencoder,A4Benchmark-TS77,1172.582613,939.7437090000001
1130,lstm_autoencoder,A4Benchmark-TS78,1369.36348,1307.9923439999998
1131,lstm_autoencoder,A4Benchmark-TS79,1302.723603,1645.454989
1132,lstm_autoencoder,A4Benchmark-TS8,1179.770487,1430.048685
1133,lstm_autoencoder,A4Benchmark-TS80,940.7086119999999,1118.909072
1134,lstm_autoencoder,A4Benchmark-TS81,1217.557402,1663.760503
1135,lstm_autoencoder,A4Benchmark-TS82,1091.538574,1814.3441199999997
1136,lstm_autoencoder,A4Benchmark-TS83,1221.191035,2306.709179
1137,lstm_autoencoder,A4Benchmark-TS84,1022.3315859999999,1410.67439
1138,lstm_autoencoder,A4Benchmark-TS85,1236.648288,1291.071767
1139,lstm_autoencoder,A4Benchmark-TS86,874.632105,1178.9637289999998
1140,lstm_autoencoder,A4Benchmark-TS87,894.734834,1034.540908
1141,lstm_autoencoder,A4Benchmark-TS88,1302.6846699999999,1216.5288690000002
1142,lstm_autoencoder,A4Benchmark-TS89,1024.81908,1188.728968
1143,lstm_autoencoder,A4Benchmark-TS9,1259.8073570000001,1091.4340739999998
1144,lstm_autoencoder,A4Benchmark-TS90,1461.865881,886.4197389999999
1145,lstm_autoencoder,A4Benchmark-TS91,1087.574215,1429.5744909999999
1146,lstm_autoencoder,A4Benchmark-TS92,1617.661793,2218.456515
1147,lstm_autoencoder,A4Benchmark-TS93,1144.0226089999999,3533.4635829999997
1148,lstm_autoencoder,A4Benchmark-TS94,836.23577,4658.084317
1149,lstm_autoencoder,A4Benchmark-TS95,1352.7424330000001,942.1948339999999
1150,lstm_autoencoder,A4Benchmark-TS96,1135.327773,1710.591824
1151,lstm_autoencoder,A4Benchmark-TS97,923.0190029999999,1755.2531989999998
1152,lstm_autoencoder,A4Benchmark-TS98,1292.3302210000004,2593.3492410000003
1153,lstm_autoencoder,A4Benchmark-TS99,1496.567595,1979.363299
1154,lstm_autoencoder,B-1,3711.9672299999997,3145.8771070000003
1155,lstm_autoencoder,C-1,1076.050702,1293.15099
1156,lstm_autoencoder,C-2,1713.771432,1499.39397
1157,lstm_autoencoder,D-1,4007.455822,3649.796795
1158,lstm_autoencoder,D-11,3638.306432,5967.515372000001
1159,lstm_autoencoder,D-12,2415.677745,2868.595788
1160,lstm_autoencoder,D-13,2597.470922,979.9339499999999
1161,lstm_autoencoder,D-14,880.6892960000001,1726.046158
1162,lstm_autoencoder,D-15,1180.689985,1401.560534
1163,lstm_autoencoder,D-16,1308.594154,1582.3790640000002
1164,lstm_autoencoder,D-2,3658.3979979999995,1056.21096
1165,lstm_autoencoder,D-3,2735.189513,1410.632043
1166,lstm_autoencoder,D-4,4109.358688,1422.346428
1167,lstm_autoencoder,D-5,2988.248567,1883.215757
1168,lstm_autoencoder,D-6,4090.0657479999995,5199.2271519999995
1169,lstm_autoencoder,D-7,3142.9548649999997,2078.3637710000003
1170,lstm_autoencoder,D-8,4806.221875,2543.715804
1171,lstm_autoencoder,D-9,2598.60963,1171.255526
1172,lstm_autoencoder,E-1,7464.177509999998,1124.699535
1173,lstm_autoencoder,E-10,3739.9350560000003,677.3046300000001
1174,lstm_autoencoder,E-11,3488.83601,2307.1280629999997
1175,lstm_autoencoder,E-12,3388.418486,880.5158849999999
1176,lstm_autoencoder,E-13,8831.511088,915.487535
1177,lstm_autoencoder,E-2,4473.947354999998,1036.389393
1178,lstm_autoencoder,E-3,3534.414860000001,1441.5033469999998
1179,lstm_autoencoder,E-4,4628.41826,3532.767652
1180,lstm_autoencoder,E-5,7025.631369,1053.493667
1181,lstm_autoencoder,E-6,2843.279596000001,4105.892725
1182,lstm_autoencoder,E-7,5969.182913000002,3708.472344
1183,lstm_autoencoder,E-8,4462.299125,1412.5096290000001
1184,lstm_autoencoder,E-9,4903.4173789999995,858.2303790000001
1185,lstm_autoencoder,F-1,3471.6208149999998,1361.608341
1186,lstm_autoencoder,F-2,4741.327753000001,1267.991148
1187,lstm_autoencoder,F-3,3146.862313,656.052739
1188,lstm_autoencoder,F-4,1878.377778,1352.7077479999998
1189,lstm_autoencoder,F-5,2391.861534,2580.5800830000003
1190,lstm_autoencoder,F-7,2898.797952,735.358212
1191,lstm_autoencoder,F-8,1816.2025420000002,1029.104954
1192,lstm_autoencoder,G-1,4316.092346,1334.9485719999998
1193,lstm_autoencoder,G-2,2591.75717,1711.753005
1194,lstm_autoencoder,G-3,5099.89765,2584.638325
1195,lstm_autoencoder,G-4,2873.0352620000012,1210.346732
1196,lstm_autoencoder,G-6,4349.594147999999,2830.0862929999994
1197,lstm_autoencoder,G-7,3234.6752899999997,1108.988632
1198,lstm_autoencoder,M-1,1470.160634,1093.6327099999999
1199,lstm_autoencoder,M-2,1104.5945880000004,2389.0011320000003
1200,lstm_autoencoder,M-3,2700.387597,1107.020947
1201,lstm_autoencoder,M-4,1649.696166,1227.223407
1202,lstm_autoencoder,M-5,1631.334911,912.937118
1203,lstm_autoencoder,M-6,1131.669639,1105.9395
1204,lstm_autoencoder,M-7,1076.0715400000001,1020.171881
1205,lstm_autoencoder,P-1,2939.876514,3737.749398
1206,lstm_autoencoder,P-10,3619.989618,969.5855900000001
1207,lstm_autoencoder,P-11,4087.274539,2115.722609
1208,lstm_autoencoder,P-14,3202.6044079999997,1330.87905
1209,lstm_autoencoder,P-15,1712.400966,921.478822
1210,lstm_autoencoder,P-3,8723.652916,1295.5231120000003
1211,lstm_autoencoder,P-4,2544.287967,1034.945318
1212,lstm_autoencoder,P-7,4400.866397,1468.917155
1213,lstm_autoencoder,R-1,4043.9650450000004,709.6955839999999
1214,lstm_autoencoder,S-1,4076.7037490000002,1060.6149329999998
1215,lstm_autoencoder,S-2,899.114048,1406.5444049999999
1216,lstm_autoencoder,T-1,4257.283904,3232.088526
1217,lstm_autoencoder,T-12,1315.385868,1105.149876
1218,lstm_autoencoder,T-13,1426.63042,1006.2216640000001
1219,lstm_autoencoder,T-2,5203.325758,1044.4324009999998
1220,lstm_autoencoder,T-3,2936.97256,1198.930482
1221,lstm_autoencoder,T-4,1629.792661,1130.233635
1222,lstm_autoencoder,T-5,1756.3047559999998,1133.7917630000002
1223,lstm_autoencoder,T-8,1393.009763,2144.374777
1224,lstm_autoencoder,T-9,422.708783,1148.529038
1225,lstm_autoencoder,TravelTime_387,5095.694675,706.7353860000001
1226,lstm_autoencoder,TravelTime_451,3158.335951,8597.311539
1227,lstm_autoencoder,Twitter_volume_AAPL,4199.275065,1337.324874
1228,lstm_autoencoder,Twitter_volume_AMZN,6479.365287,1166.4505359999998
1229,lstm_autoencoder,Twitter_volume_CRM,3913.4956450000004,1148.611143
1230,lstm_autoencoder,Twitter_volume_CVS,3186.672628000001,2355.678568
1231,lstm_autoencoder,Twitter_volume_FB,3237.220715,2267.1585919999998
1232,lstm_autoencoder,Twitter_volume_GOOG,4656.59912,937.7266969999998
1233,lstm_autoencoder,Twitter_volume_IBM,2995.102993,1762.552595
1234,lstm_autoencoder,Twitter_volume_KO,3373.2225700000013,1110.696222
1235,lstm_autoencoder,Twitter_volume_PFE,4059.3682259999996,2591.4939609999997
1236,lstm_autoencoder,Twitter_volume_UPS,3922.2835549999995,3369.2238100000004
1237,lstm_autoencoder,art_daily_flatmiddle,1684.013989,1223.716435
1238,lstm_autoencoder,art_daily_jumpsdown,1342.263842,948.1915369999999
1239,lstm_autoencoder,art_daily_jumpsup,3452.719886,912.754295
1240,lstm_autoencoder,art_daily_nojump,2208.530955,1366.865479
1241,lstm_autoencoder,art_increase_spike_density,925.748006,893.665542
1242,lstm_autoencoder,art_load_balancer_spikes,2255.566189,2572.067852
1243,lstm_autoencoder,ec2_cpu_utilization_24ae8d,1294.4115689999999,1354.293992
1244,lstm_autoencoder,ec2_cpu_utilization_53ea38,1565.5150039999999,2697.74982
1245,lstm_autoencoder,ec2_cpu_utilization_5f5533,1962.9448739999998,877.392253
1246,lstm_autoencoder,ec2_cpu_utilization_77c1ca,1450.8315,1161.7041840000002
1247,lstm_autoencoder,ec2_cpu_utilization_825cc2,969.2075710000001,870.7100469999999
1248,lstm_autoencoder,ec2_cpu_utilization_ac20cd,1138.0453730000004,923.595131
1249,lstm_autoencoder,ec2_cpu_utilization_c6585a,815.460008,1047.662171
1250,lstm_autoencoder,ec2_cpu_utilization_fe7f93,1807.7565969999998,1175.350739
1251,lstm_autoencoder,ec2_disk_write_bytes_1ef3de,2904.580099,1078.03817
1252,lstm_autoencoder,ec2_disk_write_bytes_c0d644,1350.362089,1479.6616520000002
1253,lstm_autoencoder,ec2_network_in_257a54,967.390328,949.290344
1254,lstm_autoencoder,ec2_network_in_5abac7,1347.081609,2094.021544
1255,lstm_autoencoder,elb_request_count_8c0756,973.323916,1746.8372339999999
1256,lstm_autoencoder,exchange-2_cpc_results,1150.080365,3140.004593
1257,lstm_autoencoder,exchange-2_cpm_results,1486.10709,5097.883304
1258,lstm_autoencoder,exchange-3_cpc_results,1981.12408,2323.136828
1259,lstm_autoencoder,exchange-3_cpm_results,1413.56047,1014.9082580000002
1260,lstm_autoencoder,exchange-4_cpm_results,1121.5750480000004,1235.730587
1261,lstm_autoencoder,grok_asg_anomaly,884.968676,1712.4331849999999
1262,lstm_autoencoder,iio_us-east-1_i-a2eb1cd9_NetworkIn,840.6196789999997,1344.949138
1263,lstm_autoencoder,occupancy_6005,2004.10575,1231.4476399999999
1264,lstm_autoencoder,occupancy_t4013,1613.029966,8502.939273
1265,lstm_autoencoder,rds_cpu_utilization_cc0c53,1200.41867,1022.9303560000001
1266,lstm_autoencoder,rds_cpu_utilization_e47b3b,1210.9393400000001,1430.577668
1267,lstm_autoencoder,real_1,1002.6635789999999,1112.802948
1268,lstm_autoencoder,real_10,1064.6554,955.315864
1269,lstm_autoencoder,real_11,917.990957,1469.0040960000001
1270,lstm_autoencoder,real_12,828.189462,1029.5774689999998
1271,lstm_autoencoder,real_13,1197.028494,1344.4395
1272,lstm_autoencoder,real_14,1030.105763,944.8966229999999
1273,lstm_autoencoder,real_15,1408.987763,1253.167995
1274,lstm_autoencoder,real_16,2154.914007,1025.811694
1275,lstm_autoencoder,real_17,1060.939001,1612.1983650000002
1276,lstm_autoencoder,real_18,1914.4170920000001,1391.848904
1277,lstm_autoencoder,real_19,1390.676444,966.2880530000001
1278,lstm_autoencoder,real_2,973.491709,1349.588011
1279,lstm_autoencoder,real_20,1116.508034,1062.6064979999999
1280,lstm_autoencoder,real_21,1435.775412,1131.641196
1281,lstm_autoencoder,real_22,1029.697905,1528.3419119999999
1282,lstm_autoencoder,real_23,1233.3716789999999,1329.8196830000002
1283,lstm_autoencoder,real_24,1114.721324,1409.4073070000002
1284,lstm_autoencoder,real_25,1233.71356,812.315047
1285,lstm_autoencoder,real_26,878.386492,932.4699969999999
1286,lstm_autoencoder,real_27,2814.306191,1053.086849
1287,lstm_autoencoder,real_28,904.232688,1420.481606
1288,lstm_autoencoder,real_29,1137.944573,3155.60066
1289,lstm_autoencoder,real_3,1614.202473,4461.201504
1290,lstm_autoencoder,real_30,1210.3633220000004,1195.532616
1291,lstm_autoencoder,real_31,1085.384717,895.9428969999999
1292,lstm_autoencoder,real_32,1429.361049,1209.788564
1293,lstm_autoencoder,real_33,906.695776,2309.456881
1294,lstm_autoencoder,real_34,1140.875816,1280.715482
1295,lstm_autoencoder,real_35,1167.4400660000001,1605.629715
1296,lstm_autoencoder,real_36,904.476674,1523.707904
1297,lstm_autoencoder,real_37,606.511607,2302.275103
1298,lstm_autoencoder,real_38,942.723639,1187.551031
1299,lstm_autoencoder,real_39,998.6835179999999,827.5602839999999
1300,lstm_autoencoder,real_4,2343.516485,1075.590276
1301,lstm_autoencoder,real_40,883.3103449999999,1207.6737710000002
1302,lstm_autoencoder,real_41,714.180913,1470.325631
1303,lstm_autoencoder,real_42,898.768068,811.759172
1304,lstm_autoencoder,real_43,1076.773527,1328.702621
1305,lstm_autoencoder,real_44,1109.243717,2251.8089720000003
1306,lstm_autoencoder,real_45,1095.354637,1682.617305
1307,lstm_autoencoder,real_46,982.890941,1551.0839489999998
1308,lstm_autoencoder,real_47,1010.7802630000001,1033.1489550000001
1309,lstm_autoencoder,real_48,1781.449523,882.995641
1310,lstm_autoencoder,real_49,976.081952,1071.150388
1311,lstm_autoencoder,real_5,988.9524150000001,1509.015726
1312,lstm_autoencoder,real_50,1365.91054,2358.5495730000002
1313,lstm_autoencoder,real_51,906.820074,851.553707
1314,lstm_autoencoder,real_52,931.4666470000001,1348.0769070000001
1315,lstm_autoencoder,real_53,1093.5383769999999,1175.033966
1316,lstm_autoencoder,real_54,616.626833,1210.450977
1317,lstm_autoencoder,real_55,819.293269,1353.24585
1318,lstm_autoencoder,real_56,956.835833,1581.403707
1319,lstm_autoencoder,real_57,1211.9357810000001,2841.7163039999996
1320,lstm_autoencoder,real_58,1048.198392,1146.469001
1321,lstm_autoencoder,real_59,1110.0091630000004,759.153777
1322,lstm_autoencoder,real_6,1118.148925,855.2678209999999
1323,lstm_autoencoder,real_60,838.6484740000003,955.426395
1324,lstm_autoencoder,real_61,1116.323795,1256.5416919999998
1325,lstm_autoencoder,real_62,463.2971,3919.988241
1326,lstm_autoencoder,real_63,1888.5761329999998,2932.894462
1327,lstm_autoencoder,real_64,1066.51677,818.946555
